# Date: 09/12/2014 Time: 20:28:47
#
# SIMHERSCHEL = Simulate Sources for Herschel Images = Dec 09 2014 20:28    
# Alexander Men'shchikov, SAp IRFU CEA Saclay, France (alexander.menshchikov@cea.fr)
# Using CFITSIO library version 3.260 by William D Pence (william.d.pence@nasa.gov)
#___________________________________________________________________________________________________________________________________
#
# TRUTH TABLE FOR MODEL SOURCES populating '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits'
#
# based on '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits'
#      and '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits'
#___________________________________________________________________________________________________________________________________
#
# CONFIGURATION PARAMETERS USED BY SIMHERSCHEL:
#
#    distance:  260.0
#    waveband:  250.0
#     obsbeam: 18.2
#   nmassbins: 41
#      ncores: 2000  1 44  1 44  1 43
#      nproto:    0  0  0
#     xmasslo:  0.020
#      plexp1: -1.70
#     xmassb1:  0.150
#      plexp2: -1.70
#     xmassb2:  0.500
#      plexp3: -1.70
#     xmasshi: 30.000
#    artscale:  1.000
#    cdthresh:  5.00E+21
#     cdfact1:  0.50
#     cdfact2: 99999.00
#     cdfact3:  0.00
#      maxtry:    99999
#  maxobsbeam: 36.3
#   cdensname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits
#    maskname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits
#    backname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits
#    basepath: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# Distance: 260.00 pc, waveband: 250.0 microns, beam: 18.2 arcsec
# Path to the radiative transfer models: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# TABULATED QUANTITIES
#
#   NO ............ Source's running number ..................................
#   NP ............ Source's population number ...............................
#   NM ............ Source's model number ....................................
#   XPIX .......... X-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   YPIX .......... Y-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   XARCS ......... X-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   YARCS ......... Y-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   RAD_AS ........ Model outer radius ....................................... (arcsec)
#   RAD_AU ........ Model outer radius ....................................... (AU)
#   RAD_BES ....... Model equivalent FWHM radius ............................. (arcsec)
#   AFWHM ......... Model full size at half-maximum intensity ................ (arcsec)
#   MASS .......... Model mass ............................................... (Msun)
#   ACC_LUMIN ..... Model accretion luminosity ............................... (Lsun)
#   DFWHM_INT ..... Model diameter (FWHM) from intensity distribution ........ (parsec)
#   DFWHM_DEN ..... Model diameter (FWHM) from density distribution .......... (parsec)
#   C_COLUMN ...... Central column density ................................... (H2/cm^2)
#   AV_COLUMN ..... Mass-averaged column density ............................. (H2/cm^2)
#   TOTFLUXJY ..... Total flux of the model .................................. (Jy)
#   PKJYBEAM ...... Peak intensity of the model .............................. (Jy/beam)
#   PKMJYSR ....... Peak intensity of the model .............................. (MJy/sr)
#   BACKSTD ....... Standard deviation of the local background ............... (MJy/sr)
#   SNRATIO ....... Signal-to-noise ratio PKMJYSR/BACKSTD ....................
#   TD_MASSAV ..... Mass-averaged temperature ................................ (K)
#   CDTHRESH ...... Column density threshold for placement of sources ........ (H2/cm^2)
#   CDLOCMEAN ..... Column density local mean for placement of sources ....... (H2/cm^2)
#   CDLOCMAX ...... Column density local maximum for placement of sources .... (H2/cm^2)
#   CONTRAST ...... Intrinsic contrast: AV_COLUMN/CDLOCMAX ...................
#   APPCONTR ...... Apparent contrast: (AV_COLUMN_convolved)/CDLOCMAX ........
#___________________________________________________________________________________________________________________________________
#
#   1  2    3     4       5       6       7       8       9      10      11       12        13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28
#  NO NP   NM   XPIX    YPIX    XARCS  YARCS   RAD_AS  RAD_AU  RAD_PC   AFWHM    MASS   ACC_LUMIN  DFWHM_INT  DFWHM_DEN   C_COLUMN  AV_COLUMN  TOTFLUXJY  PKJYBEAM    PKMJYSR    BACKSTD    SNRATIO   TD_MASSAV   CDTHRESH  CDLOCMEAN   CDLOCMAX   CONTRAST   APPCONTR
#
 4611  3   97  1287.0  2077.0  3861.0  6231.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.826E+00  1.235E-01  5.862E+00  5.000E+21  4.970E+21  5.262E+21  2.429E+02  2.704E-01
 4612  3   97  1264.0  2123.0  3792.0  6369.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  6.370E+00  1.130E-01  5.862E+00  5.000E+21  4.959E+21  5.166E+21  2.474E+02  2.755E-01
 4613  3   97  1560.0  2465.0  4680.0  7395.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.032E+00  1.430E-01  5.862E+00  5.000E+21  5.546E+21  5.779E+21  2.212E+02  2.463E-01
 4614  3   97  2401.0  4302.0  7203.0 12906.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.617E+00  1.989E-01  5.862E+00  5.000E+21  5.589E+21  5.951E+21  2.148E+02  2.392E-01
 4615  3   97  1852.0  3473.0  5556.0 10419.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  4.437E+00  1.621E-01  5.862E+00  5.000E+21  4.957E+21  5.197E+21  2.459E+02  2.739E-01
 4616  3   97  1353.0  2465.0  4059.0  7395.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.892E+00  1.221E-01  5.862E+00  5.000E+21  4.904E+21  5.294E+21  2.414E+02  2.688E-01
 4617  3   97  1674.0  2317.0  5022.0  6951.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.101E+00  1.013E-01  5.862E+00  5.000E+21  5.474E+21  6.014E+21  2.125E+02  2.366E-01
 4618  3   97  2599.0  2519.0  7797.0  7557.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.985E+00  1.806E-01  5.862E+00  5.000E+21  5.497E+21  5.808E+21  2.200E+02  2.450E-01
 4619  3   97  2804.0  1698.0  8412.0  5094.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.978E+00  1.809E-01  5.862E+00  5.000E+21  5.189E+21  5.633E+21  2.269E+02  2.527E-01
 4620  3   97   819.0   620.0  2457.0  1860.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  4.053E+00  1.775E-01  5.862E+00  5.000E+21  5.347E+21  5.536E+21  2.308E+02  2.571E-01
 4621  3   97  2567.0  4345.0  7701.0 13035.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.581E+00  2.009E-01  5.862E+00  5.000E+21  5.313E+21  6.010E+21  2.126E+02  2.368E-01
 4622  3   97   836.0  2703.0  2508.0  8109.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  8.282E+00  8.687E-02  5.862E+00  5.000E+21  4.757E+21  5.120E+21  2.496E+02  2.780E-01
 4623  3   97  1532.0   810.0  4596.0  2430.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  1.265E+01  5.689E-02  5.862E+00  5.000E+21  5.086E+21  5.768E+21  2.216E+02  2.467E-01
 4624  3   97  1787.0  3523.0  5361.0 10569.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  4.887E+00  1.472E-01  5.862E+00  5.000E+21  5.061E+21  5.336E+21  2.395E+02  2.667E-01
 4625  3   97  3368.0  4028.0 10104.0 12084.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.802E+00  9.222E-02  5.862E+00  5.000E+21  5.075E+21  5.526E+21  2.313E+02  2.575E-01
 4626  3   97  1633.0  3474.0  4899.0 10422.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.324E+00  9.824E-02  5.862E+00  5.000E+21  4.998E+21  5.735E+21  2.228E+02  2.482E-01
 4627  3   97  1238.0  1458.0  3714.0  4374.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  2.393E+00  3.006E-01  5.862E+00  5.000E+21  4.919E+21  5.082E+21  2.515E+02  2.800E-01
 4628  3   97   601.0  3462.0  1803.0 10386.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.233E+00  9.948E-02  5.862E+00  5.000E+21  5.412E+21  5.854E+21  2.183E+02  2.431E-01
 4629  3   97  1160.0  2117.0  3480.0  6351.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.696E+00  1.947E-01  5.862E+00  5.000E+21  4.938E+21  5.110E+21  2.501E+02  2.785E-01
 4630  3   97  3763.0   818.0 11289.0  2454.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.581E+00  1.289E-01  5.862E+00  5.000E+21  4.952E+21  5.178E+21  2.468E+02  2.749E-01
 4631  3   97   940.0   951.0  2820.0  2853.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.457E+00  1.318E-01  5.862E+00  5.000E+21  5.641E+21  5.996E+21  2.132E+02  2.374E-01
 4632  3   97  2464.0  4150.0  7392.0 12450.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.000E+00  1.028E-01  5.862E+00  5.000E+21  5.150E+21  5.630E+21  2.270E+02  2.528E-01
 4633  3   97  1866.0  3254.0  5598.0  9762.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  6.201E+00  1.160E-01  5.862E+00  5.000E+21  5.295E+21  5.730E+21  2.230E+02  2.484E-01
 4634  3   97  1912.0   534.0  5736.0  1602.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  3.738E+00  1.925E-01  5.862E+00  5.000E+21  5.021E+21  5.252E+21  2.433E+02  2.710E-01
 4635  3   97  1515.0  4181.0  4545.0 12543.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  7.115E+00  1.011E-01  5.862E+00  5.000E+21  5.046E+21  5.462E+21  2.340E+02  2.606E-01
 4636  3   97   580.0  3445.0  1740.0 10335.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  6.426E+00  1.120E-01  5.862E+00  5.000E+21  5.077E+21  5.728E+21  2.231E+02  2.485E-01
 4637  3   97  3756.0   747.0 11268.0  2241.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  9.867E+00  7.292E-02  5.862E+00  5.000E+21  4.951E+21  5.580E+21  2.290E+02  2.550E-01
 4638  3   97  2302.0  1923.0  6906.0  5769.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  2.330E+00  3.088E-01  5.862E+00  5.000E+21  5.352E+21  5.529E+21  2.311E+02  2.574E-01
 4639  3   97  1859.0  2563.0  5577.0  7689.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  2.798E+00  2.572E-01  5.862E+00  5.000E+21  5.366E+21  5.601E+21  2.282E+02  2.541E-01
 4640  3   97  1393.0  1052.0  4179.0  3156.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  5.653E+00  1.273E-01  5.862E+00  5.000E+21  5.120E+21  5.617E+21  2.275E+02  2.534E-01
 4641  3   97  2629.0  1654.0  7887.0  4962.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  6.408E+00  1.123E-01  5.862E+00  5.000E+21  4.952E+21  5.384E+21  2.374E+02  2.643E-01
 4642  3   97  2387.0  4322.0  7161.0 12966.0   0.608   158.0 18.2082   18.20   0.0429  0.000E+00  1.519E-03  6.427E-04  4.415E+24  1.278E+24  6.313E-03  6.347E-03  7.195E-01  6.058E+00  1.188E-01  5.862E+00  5.000E+21  5.144E+21  5.511E+21  2.319E+02  2.582E-01
 4643  2   49  4010.0   749.0 12030.0  2247.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  2.210E+00  2.841E-01  6.345E+00  5.000E+21  5.741E+21  5.907E+21  1.112E+02  1.152E-01
 4644  2   49   987.0  1616.0  2961.0  4848.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  2.657E+00  2.363E-01  6.345E+00  5.000E+21  5.036E+21  5.246E+21  1.252E+02  1.297E-01
 4645  2   49  1427.0  3177.0  4281.0  9531.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.491E+00  1.143E-01  6.345E+00  5.000E+21  5.490E+21  5.856E+21  1.121E+02  1.162E-01
 4646  2   49  1468.0   702.0  4404.0  2106.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  9.614E+00  6.529E-02  6.345E+00  5.000E+21  5.238E+21  5.729E+21  1.146E+02  1.188E-01
 4647  2   49  1594.0   641.0  4782.0  1923.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  4.047E+00  1.551E-01  6.345E+00  5.000E+21  4.999E+21  5.621E+21  1.168E+02  1.211E-01
 4648  2   49   867.0   566.0  2601.0  1698.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.740E+00  1.678E-01  6.345E+00  5.000E+21  5.047E+21  5.226E+21  1.257E+02  1.302E-01
 4649  2   49   963.0  1769.0  2889.0  5307.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.412E+00  1.840E-01  6.345E+00  5.000E+21  5.443E+21  6.122E+21  1.073E+02  1.111E-01
 4650  2   49  2686.0  2719.0  8058.0  8157.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  8.296E+00  7.566E-02  6.345E+00  5.000E+21  5.142E+21  5.558E+21  1.182E+02  1.224E-01
 4651  2   49  1890.0  3955.0  5670.0 11865.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.347E+00  1.174E-01  6.345E+00  5.000E+21  5.081E+21  5.495E+21  1.195E+02  1.238E-01
 4652  2   49  2201.0   836.0  6603.0  2508.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  6.722E+00  9.338E-02  6.345E+00  5.000E+21  5.271E+21  5.577E+21  1.178E+02  1.220E-01
 4653  2   49  3849.0  1226.0 11547.0  3678.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  7.792E+00  8.056E-02  6.345E+00  5.000E+21  4.998E+21  5.714E+21  1.149E+02  1.191E-01
 4654  2   49  2816.0  2069.0  8448.0  6207.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  6.974E+00  9.000E-02  6.345E+00  5.000E+21  5.330E+21  5.733E+21  1.145E+02  1.187E-01
 4655  2   49  3918.0   996.0 11754.0  2988.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.030E+00  1.248E-01  6.345E+00  5.000E+21  5.023E+21  5.423E+21  1.211E+02  1.255E-01
 4656  2   49  1377.0  2940.0  4131.0  8820.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.953E+00  1.588E-01  6.345E+00  5.000E+21  5.436E+21  5.626E+21  1.167E+02  1.210E-01
 4657  2   49  1064.0   934.0  3192.0  2802.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  6.074E+00  1.033E-01  6.345E+00  5.000E+21  5.452E+21  5.820E+21  1.128E+02  1.169E-01
 4658  2   49  2036.0   468.0  6108.0  1404.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  4.873E+00  1.288E-01  6.345E+00  5.000E+21  5.036E+21  5.627E+21  1.167E+02  1.209E-01
 4659  2   49  1678.0  3448.0  5034.0 10344.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.436E+00  1.155E-01  6.345E+00  5.000E+21  5.012E+21  5.258E+21  1.249E+02  1.294E-01
 4660  2   49  1239.0  2932.0  3717.0  8796.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  2.789E+00  2.250E-01  6.345E+00  5.000E+21  4.993E+21  5.280E+21  1.244E+02  1.289E-01
 4661  2   49  1686.0  2339.0  5058.0  7017.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  2.106E+00  2.980E-01  6.345E+00  5.000E+21  5.365E+21  5.581E+21  1.177E+02  1.219E-01
 4662  2   49  2063.0  2391.0  6189.0  7173.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.088E+00  2.033E-01  6.345E+00  5.000E+21  5.123E+21  5.414E+21  1.213E+02  1.257E-01
 4663  2   49   841.0  3407.0  2523.0 10221.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  7.188E+00  8.733E-02  6.345E+00  5.000E+21  5.032E+21  5.938E+21  1.106E+02  1.146E-01
 4664  2   49  2098.0  2253.0  6294.0  6759.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.518E+00  1.784E-01  6.345E+00  5.000E+21  5.338E+21  5.555E+21  1.182E+02  1.225E-01
 4665  2   49  1954.0  1183.0  5862.0  3549.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  7.680E+00  8.174E-02  6.345E+00  5.000E+21  5.462E+21  5.842E+21  1.124E+02  1.165E-01
 4666  2   49   945.0  3248.0  2835.0  9744.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  7.940E+00  7.906E-02  6.345E+00  5.000E+21  4.986E+21  5.243E+21  1.253E+02  1.298E-01
 4667  2   49  1645.0  2425.0  4935.0  7275.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  2.557E+00  2.455E-01  6.345E+00  5.000E+21  4.985E+21  5.279E+21  1.244E+02  1.289E-01
 4668  2   49  1325.0  2806.0  3975.0  8418.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.807E+00  1.081E-01  6.345E+00  5.000E+21  4.940E+21  5.319E+21  1.235E+02  1.279E-01
 4669  2   49  1608.0  4081.0  4824.0 12243.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.370E+00  1.862E-01  6.345E+00  5.000E+21  5.338E+21  5.661E+21  1.160E+02  1.202E-01
 4670  2   49  1797.0  1210.0  5391.0  3630.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.981E+00  1.577E-01  6.345E+00  5.000E+21  5.432E+21  5.596E+21  1.174E+02  1.216E-01
 4671  2   49  2029.0  1072.0  6087.0  3216.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  4.327E+00  1.451E-01  6.345E+00  5.000E+21  5.426E+21  5.732E+21  1.146E+02  1.187E-01
 4672  2   49  4000.0   691.0 12000.0  2073.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.433E+00  1.828E-01  6.345E+00  5.000E+21  5.054E+21  5.193E+21  1.265E+02  1.310E-01
 4673  2   49  1722.0  2152.0  5166.0  6456.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  6.453E+00  9.728E-02  6.345E+00  5.000E+21  5.419E+21  5.726E+21  1.147E+02  1.188E-01
 4674  2   49  1644.0  1410.0  4932.0  4230.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.024E+00  2.076E-01  6.345E+00  5.000E+21  5.626E+21  5.795E+21  1.133E+02  1.174E-01
 4675  2   49   626.0  2247.0  1878.0  6741.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.703E+00  1.695E-01  6.345E+00  5.000E+21  4.987E+21  5.167E+21  1.271E+02  1.317E-01
 4676  2   49  2630.0  2296.0  7890.0  6888.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.072E+00  2.043E-01  6.345E+00  5.000E+21  5.052E+21  5.228E+21  1.256E+02  1.302E-01
 4677  2   49  1632.0   775.0  4896.0  2325.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  3.061E+00  2.051E-01  6.345E+00  5.000E+21  5.235E+21  5.695E+21  1.153E+02  1.195E-01
 4678  2   49  1842.0  1125.0  5526.0  3375.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  1.818E+00  3.453E-01  6.345E+00  5.000E+21  5.200E+21  5.457E+21  1.203E+02  1.247E-01
 4679  2   49  2566.0  1226.0  7698.0  3678.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  4.189E+00  1.498E-01  6.345E+00  5.000E+21  5.031E+21  5.249E+21  1.251E+02  1.296E-01
 4680  2   49  3822.0  1434.0 11466.0  4302.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.271E+00  1.191E-01  6.345E+00  5.000E+21  5.064E+21  5.530E+21  1.188E+02  1.231E-01
 4681  2   49  3840.0   561.0 11520.0  1683.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  5.079E+00  1.236E-01  6.345E+00  5.000E+21  4.917E+21  5.101E+21  1.287E+02  1.334E-01
 4682  2   49  2962.0  4271.0  8886.0 12813.0   0.586   152.4 18.2076   18.20   0.0211  0.000E+00  1.487E-03  6.215E-04  2.295E+24  6.567E+23  5.508E-03  5.538E-03  6.277E-01  7.985E+00  7.861E-02  6.345E+00  5.000E+21  4.865E+21  5.567E+21  1.180E+02  1.222E-01
